text_content,suspicious_keyword_count,sentiment_score,grammar_score,readability_score,legitimacy_score,urgency_score,word_count,sentence_count,avg_sentence_length,domain_age_days,ssl_certificate,domain_reputation,contact_info_present,social_media_links,privacy_policy_present,is_scam
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.12310590363922472,88.02672211600411,68.08151464946167,79.39605296342198,13.653032374875444,537,38,14.712700906101439,1596,1,98.0361094492361,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.12159179488803226,80.95909862633731,74.10151271040769,64.90661383590562,16.08247698936072,537,25,14.41440044688924,2561,1,83.15947055307953,0,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.30725560803820534,34.69145413210344,51.32724058509126,11.395017593201965,78.59098320598247,156,13,15.188806712525414,50,0,30.42029978776528,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.2834182427296349,77.83866421518798,71.09445612105958,84.67553405995045,14.374806462081862,383,29,17.138471646328146,1293,1,81.86467228550711,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.052031256429147944,81.41466184689347,82.35283229440446,66.97704222770486,22.153918069952162,775,34,12.544081855619364,2886,1,89.84773197877796,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.5947547746402069,53.16734307889972,34.96789203835431,10.165663513708072,84.46384285364502,130,12,20.93510752061481,33,1,47.789026355400466,0,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,-0.07529504548392013,89.68700070670592,75.43466837706491,66.39611794167405,25.634579780095187,773,28,14.737804198231236,361,1,85.43685371044896,1,1,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.04139099005135152,87.84419274005396,69.91263148097629,63.278383361044796,25.887684501857127,793,22,14.171051160636676,1178,1,86.00435427718878,0,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.09678725444975084,84.8416341077683,75.62721663390533,66.03751093653509,15.693487838936353,761,27,15.762778069705071,1425,1,93.08187330522406,0,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.27720828385829444,90.90145762362329,68.62500511103104,81.36023883594488,17.699174452751144,470,33,18.26632073951093,480,1,84.74221790298006,1,1,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,-0.014297826262726243,81.81766030984714,80.69911230573015,65.76100957084489,22.766835011621794,406,36,16.73531523535256,2082,1,82.76690097155054,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.5946750446468096,37.52620415148331,42.74141127009402,37.265962189570104,83.55569653268523,70,16,23.90361343218796,56,1,21.515221771484196,0,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.32764018929730226,54.86746422452032,30.925190867887316,27.88809635446159,66.9002651186311,94,6,23.274975347849214,43,0,41.74300314586284,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.007896986349506821,89.04797442161197,78.17803613149715,89.673759573262,15.300945748185665,661,38,13.616647488692166,1558,1,94.06821091442433,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.3838726051044524,32.27800231108866,31.944133601973927,10.070181718773348,89.0309816462126,151,6,11.546406190206174,44,1,48.86296357292353,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.5034007523665562,30.438847766330273,35.18105749422196,31.397076042500103,71.59860517901502,141,13,15.204439896018377,6,1,47.24685466100969,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.08092939105371841,83.4877803614502,68.13525895198589,72.79218169475918,20.74833877199614,795,27,15.552904041403252,1839,1,88.65743263851635,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.5183170677744404,56.70016025452699,38.449878921288395,21.26748857919832,62.81945819522607,135,7,16.9839702719869,63,1,45.1680050620809,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.01577454721200877,84.59250193488916,84.45688317320045,60.146052229665095,18.253564967582985,311,32,16.07326372450082,1616,1,99.64041886196264,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.29436241383803247,34.965615311018695,34.65802198735302,35.12472367007476,69.96439237964816,104,7,18.86913153617394,21,0,42.32748955529867,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.030709239262018073,89.89730716932559,66.59307855240846,61.45688169886985,18.959073943623714,427,34,19.16515322451068,741,1,89.24739043730183,0,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.07449777934572693,94.43901690519611,65.75104640120091,69.48014168599181,16.282196381787415,366,20,12.84640287539312,1056,1,75.06500819957711,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,-0.019545382963849084,78.57257753508598,71.75495993469694,72.55348491526374,20.170777829954158,469,37,17.11965108091656,445,1,97.89575501501683,1,0,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.49388342810601027,50.987895990705844,51.32315959636453,13.474692467103829,81.17868709740021,179,11,22.437259604262096,80,1,31.44849497327405,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.2598402379052943,90.63865159576417,68.90717921697217,62.602459065041444,22.108889706106847,592,25,17.382607108464676,733,1,75.9900921412194,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.5060763458223139,57.770244926421356,40.95430866029969,37.041269487653324,86.33673477123983,72,7,23.033509383108566,1,0,36.33467293882549,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.323867548160517,58.13477399955201,46.928624166791735,13.570639134794233,62.067836344039456,142,5,19.30352273441681,66,0,28.691839512146437,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.03995818545895946,86.02634781325628,72.19086289040007,63.77407009038154,21.78663289895456,689,39,13.623948473529577,448,1,79.72752621555912,0,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.2313778154217542,85.75544982551287,68.06085194327643,75.16757493553193,18.264067611937175,442,26,13.008443450885627,1017,1,72.28254180296521,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.2005385083826255,41.34302309362352,33.58488425027231,10.551584264547918,73.92200068213513,91,12,14.85729362353647,42,0,39.51275746471593,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.4154782669372156,45.724775121784866,51.2011947782693,35.19891940846548,84.9804140804113,63,13,24.371102201790706,20,0,24.46664150997334,0,1,1,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.38386032786382895,42.929517057624665,37.61231331872377,15.942865501608686,61.97076349468978,174,19,16.297730465294762,87,0,24.80676802929519,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.2552501172560989,55.77335272940749,42.50145647977717,30.246796091624645,67.17199152225089,122,8,17.683220615155776,56,1,38.61113756371163,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.249538410682327,32.1160691277887,52.73573759214691,15.70386298956117,84.63750463679114,114,7,17.14789706248356,21,1,25.064300173536925,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.06365751516704893,80.08042298191125,82.19457567004466,81.00564777882158,20.954798189382736,543,23,12.728529456657448,2264,1,98.46537515401184,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.17911881322500953,76.644664430212,73.36528161805151,76.77905616230481,13.748225759675538,337,22,16.80820701990952,1673,1,78.78717240105188,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.2988908818516527,85.49633500729482,75.87872824580536,71.75529038798557,16.200808374628288,331,21,14.747364929045391,2641,1,76.74625275417088,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.054615123317370395,79.95129016283569,81.14691242400737,82.88978808869082,17.723118371876424,534,23,19.285144126676364,2229,1,84.84485369864261,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.2526835878554339,93.83811174520841,79.79126496222536,62.59859282564082,23.383083110697015,345,36,15.765607995928493,2224,1,93.71540822600943,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.0030628091964620408,82.3248236226723,73.6837318392694,63.933636285495,19.10728269123001,776,26,18.62447634186301,859,1,71.0095099640517,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.3314658181479664,50.175553682311154,48.809363235942,33.74737131177545,83.68854428383662,158,9,17.41630457053872,39,1,21.6761346403205,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.5201426031289447,37.01136245731299,43.50029786511276,36.40237262684374,79.52632107141582,93,17,16.85287967320553,86,1,49.82418083663502,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.15351879039709157,84.00103861107785,71.75634086643129,71.64296206032472,14.84586658400933,373,22,16.173945806327318,1287,0,99.18884904856125,1,1,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.05402322228758469,93.85965568142271,77.20752119563384,85.04921357048887,24.207030014246644,650,38,17.88736325099159,648,1,75.11803373864933,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.25604527030658103,56.05403927693739,42.18577995623784,36.836566806822745,83.99565767841946,163,7,17.686864838228825,9,0,39.00434659478442,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.057487667861215036,79.54843457447059,68.4264908890875,80.02805140749706,22.188905946545574,553,39,12.704048220091618,819,1,79.40108219291074,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.006147893248137581,88.75925680237418,80.84913338278527,69.20382849330304,10.720747549983749,498,31,14.761438706365045,1199,1,93.38729346583808,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.008744290690366308,78.3941047831049,79.36920356646334,83.10267093762246,19.246569949185652,349,35,17.887483135499565,1945,1,80.10457332902371,1,1,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.22294837591699576,87.71186964016374,71.07441907182377,89.48834764860663,15.482723343838767,527,21,15.537232910292662,2990,1,97.26472092906391,0,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.5907177491310345,42.14175191488976,32.191245904866335,11.974352820717295,86.73954619080897,176,14,17.146919068590993,1,0,40.17521788020947,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.056639850913350914,92.5186604437241,80.66320058055805,65.04354292793175,20.24521127752521,417,29,17.00073242149223,694,1,86.20651800335855,0,0,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.40404388499953003,51.70214296836859,32.603433948007186,16.763162663910816,81.0883032293603,169,18,17.298964933656297,30,1,28.09462160384643,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.35569218867671537,36.866263874504966,44.92129692219399,37.84546294341854,87.87418560046387,77,9,19.496089802492698,5,1,49.43353723603807,0,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.41426263973903144,55.08353109621746,50.53470907251736,35.299785033636496,74.5528397993862,167,13,17.973660951624897,29,0,45.64922058684423,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.5127161319380118,51.161567823366106,41.15921616281464,35.92648533022506,76.74420748781588,197,6,24.800394705357423,73,0,48.098170768848846,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.4858380416719808,31.232025503036272,39.970522536119866,23.005622127422264,82.32127928997346,139,9,12.76500511497055,62,1,40.87922618281094,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.24752043832712814,88.23803152943857,73.6809773695636,84.58283561011095,28.111642751462643,498,23,16.25546382042233,1990,1,71.68006926817,1,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.5751860925735577,32.55310458359356,39.63993981283333,12.131046671320064,66.32379304650085,83,15,17.03660816571368,88,0,25.02473267282323,0,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.07237653460733076,78.96006060615107,73.76043592700658,72.26231288425583,18.578379189874205,383,21,16.1693897993083,2257,0,91.88246346179622,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.40720417255043917,48.42558732957034,35.91524456768768,24.504942553204113,72.87448475874966,106,8,22.562087794281616,48,0,27.660600506867045,1,0,1,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.5983325500117482,50.90775167591444,39.605045784480495,32.11302117529058,87.4576302500732,123,12,15.917826979121948,24,1,28.32143548943398,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.26464728220137135,85.04324021527307,84.3167755011666,88.24904556220106,27.301250599687208,451,33,13.504328740710285,2996,1,82.65264940852589,0,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.29893612632763333,49.218455506466626,46.66501197616548,14.880992314256977,76.95255937358269,135,17,17.483434968039127,9,1,43.53262574010253,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.13604656893778833,80.9608339669383,65.70129898037437,61.11761641842588,10.526946643878352,356,28,14.544077638514384,1383,1,91.57634342901366,1,1,0,0
